"id","ak1","ak2","exp","cou","di1","di2","emo","wo1","poi","rbe","rhy","sso","tel","wo3","wo2","un1","un2","tur","st","age","gr1","gr2","mh1","mh2","bor","sex","rtc","ssc","owp","onp","nch","em1","em2","pan"
54097,0,0,3,3,0,0,3,0,0,4,4,4,0,0,0,0,0,2,2,5,7,NA,4,NA,2,2,3,2,3,3,2,1,NA,3
54099,0,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,2,9,7,2,2,2,1,3,4,NA,NA,2,1,1,3
54104,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,5,2,7,3,2,3,1,1,3,2,NA,NA,1,1,5,3
54112,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,0,0,0,NA,5,2,5,5,3,4,3,1,1,2,NA,NA,2,1,2,3
54116,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,3,7,NA,NA,NA,3,1,4,4,5,5,2,NA,NA,3
54117,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,2,5,5,2,2,3,1,4,4,NA,NA,2,4,1,2
54119,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,1,2,3,5,NA,NA,NA,1,1,2,2,3,4,1,NA,NA,4
54120,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,2,1,7,8,3,4,3,2,4,4,NA,NA,2,2,1,3
54121,1,1,NA,NA,0,1,NA,1,0,NA,NA,NA,1,1,1,0,1,NA,1,1,7,4,2,4,3,1,4,4,NA,NA,2,1,1,3
54122,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,2,5,3,3,3,1,1,4,4,NA,NA,1,1,1,3
54123,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,7,9,2,1,3,2,4,4,NA,NA,2,1,1,3
54124,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,7,7,3,2,5,2,2,4,NA,NA,4,1,1,3
54125,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,6,7,2,3,1,1,4,4,NA,NA,1,1,1,3
54131,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,9,7,2,1,1,2,2,4,NA,NA,1,1,1,3
54133,0,0,2,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,3,5,7,7,2,2,3,1,2,2,2,3,3,1,1,3
54136,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,3,5,7,7,2,2,3,2,2,3,3,3,2,1,1,2
54141,0,0,1,4,0,0,1,0,0,2,2,2,0,0,0,0,0,1,2,3,7,6,1,1,1,2,2,2,3,3,1,1,1,2
54142,0,0,1,3,0,0,1,0,0,1,3,2,0,0,0,0,0,2,3,5,8,9,1,1,3,1,4,2,3,2,2,1,1,1
54145,0,0,1,3,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,3,5,7,3,2,3,1,4,4,2,3,3,1,1,2
54146,1,1,NA,NA,1,1,NA,0,0,NA,NA,NA,1,1,1,0,1,NA,2,1,7,7,1,1,4,2,2,2,NA,NA,3,5,1,3
54148,0,0,2,1,0,0,2,0,0,5,2,4,0,0,0,0,0,2,3,4,7,6,3,3,2,2,2,2,3,4,2,1,1,3
54152,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,1,7,6,4,4,1,2,3,4,NA,NA,1,1,2,3
54153,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,7,1,1,1,1,3,4,NA,NA,1,1,1,3
54157,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,5,2,7,7,4,3,1,1,3,2,NA,NA,1,2,1,2
54160,1,1,NA,NA,0,0,NA,0,1,NA,NA,NA,1,1,0,1,1,NA,5,1,3,NA,4,4,3,2,2,4,NA,NA,2,3,1,2
54165,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,5,NA,4,NA,1,2,2,4,NA,NA,1,1,NA,3
54167,0,0,1,2,0,0,1,0,0,2,1,4,0,0,0,0,0,2,5,3,9,5,2,2,1,2,2,3,4,4,1,1,1,3
54172,0,0,1,2,0,0,4,0,0,1,2,1,0,0,0,0,0,4,2,3,8,9,1,1,4,1,4,4,3,4,3,5,1,3
54174,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,1,1,NA,2,1,7,3,3,2,3,1,2,4,NA,NA,2,1,1,2
54175,0,0,1,1,0,0,2,0,0,1,4,1,0,0,0,0,0,2,3,5,3,3,1,1,2,2,2,2,3,3,2,5,1,2
54176,0,0,1,2,0,0,1,0,0,5,2,4,0,0,0,0,0,2,5,5,3,5,1,2,2,2,3,3,2,3,2,1,1,2
54178,1,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,5,3,3,1,1,4,3,NA,NA,1,1,1,3
54179,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,1,5,3,1,1,1,2,4,4,NA,NA,1,1,1,3
54180,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,3,7,9,1,3,2,1,3,4,3,5,2,5,1,3
54182,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,2,5,7,7,2,3,2,1,4,3,2,3,2,1,5,3
54187,0,0,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,2,3,5,7,7,1,1,1,1,4,4,5,5,1,1,1,3
54189,0,0,1,2,0,0,1,0,0,2,1,2,0,0,0,0,0,4,4,4,7,8,3,2,2,1,4,4,4,5,2,1,1,NA
54190,0,0,2,1,0,0,2,0,0,1,1,1,0,0,0,1,0,2,1,4,8,7,3,2,3,2,3,4,3,3,2,1,1,3
54191,0,0,4,3,0,0,2,0,0,1,4,1,0,0,0,0,0,2,2,3,8,6,3,2,2,2,4,4,2,2,2,1,1,3
54198,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,4,7,7,1,1,2,2,4,4,3,3,2,1,1,3
54199,0,0,1,2,0,0,1,0,0,3,1,1,0,0,0,0,0,2,3,3,8,5,4,2,1,2,2,4,3,2,1,1,1,3
54201,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,3,3,3,2,3,1,3,3,NA,NA,2,1,5,3
54204,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,8,7,2,2,1,1,4,4,NA,NA,1,1,1,3
54205,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,NA,3,NA,3,1,2,2,NA,NA,2,1,NA,3
54206,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,1,NA,3,1,7,8,3,1,1,1,4,4,NA,NA,1,1,1,3
54209,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,6,2,2,2,1,4,4,NA,NA,2,1,1,3
54210,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,8,7,2,3,3,1,4,4,NA,NA,2,1,1,3
54211,0,0,1,1,0,0,1,0,0,2,2,2,0,0,0,0,0,2,1,5,5,3,1,1,1,1,4,2,3,4,1,1,4,2
54212,0,0,1,2,0,0,1,0,0,1,2,2,0,0,0,0,0,3,1,5,8,9,3,4,1,2,4,4,4,5,1,1,1,3
54213,0,0,1,3,0,0,1,0,0,1,3,1,0,0,0,0,0,2,2,3,5,3,2,3,3,2,2,2,2,4,2,1,1,3
54214,0,0,1,3,0,0,3,0,0,2,4,2,0,0,0,0,0,2,3,4,8,8,2,2,2,1,4,3,5,5,2,2,1,3
54216,0,0,1,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,4,8,7,2,2,2,1,2,2,2,3,2,1,1,2
54221,0,0,NA,NA,0,0,NA,0,1,NA,NA,NA,1,1,0,0,0,NA,1,1,4,1,2,1,1,2,4,4,NA,NA,1,1,1,3
54224,0,0,1,1,0,0,1,0,0,1,3,1,0,0,0,0,0,1,2,4,7,8,2,2,1,1,2,3,2,2,1,1,2,2
54228,0,0,1,3,0,0,3,0,0,4,3,3,0,0,0,0,0,3,2,5,8,NA,2,NA,3,1,3,3,5,5,2,1,NA,3
54232,0,0,4,3,0,0,5,0,0,4,4,4,0,0,0,0,0,1,4,3,3,NA,4,NA,1,1,2,2,1,1,1,1,NA,3
54234,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,7,7,3,2,1,1,4,4,NA,NA,1,5,1,3
54235,0,0,2,4,0,0,3,0,0,2,3,2,0,0,0,0,0,2,2,3,5,5,4,4,3,2,3,4,1,2,2,5,1,3
54236,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,8,7,2,2,1,2,4,4,NA,NA,1,1,1,3
54237,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,1,3,5,7,3,3,1,3,1,3,4,3,3,2,5,1,3
54242,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,5,NA,NA,NA,1,1,4,4,NA,NA,1,NA,NA,4
54246,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,8,3,2,3,2,3,4,NA,NA,2,1,1,3
54247,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,5,6,1,1,1,1,4,3,NA,NA,1,1,1,3
54248,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,4,3,8,8,3,3,2,2,4,4,2,2,2,1,1,3
54251,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,5,5,4,3,3,1,2,2,4,3,4,1,1,1,3
54254,0,0,1,3,0,0,2,0,0,2,3,2,0,0,0,0,0,3,2,3,3,3,2,2,2,2,3,4,4,5,2,5,1,3
54256,0,0,1,3,0,0,2,0,0,4,4,4,0,0,0,0,0,4,3,4,8,9,3,4,1,1,4,3,5,5,1,1,1,3
54260,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,4,1,5,7,2,1,3,1,4,3,NA,NA,2,2,1,2
54261,0,0,1,2,0,0,3,0,0,2,4,2,0,0,0,0,0,2,3,3,8,5,1,1,2,1,2,3,3,4,2,1,2,3
54268,0,0,1,1,0,0,2,0,0,2,2,4,0,0,0,0,0,2,5,5,7,5,3,3,3,2,1,1,2,2,2,1,5,3
54270,0,0,2,2,0,0,1,0,0,1,2,2,1,0,0,0,0,2,3,5,7,5,1,1,1,2,2,2,2,2,1,1,4,1
54271,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,7,7,4,4,3,2,2,2,NA,NA,2,1,5,3
54272,0,0,1,4,0,0,2,0,0,1,3,1,0,0,0,0,0,2,1,3,7,7,1,1,3,1,3,3,4,5,2,1,5,3
54273,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,6,7,2,1,3,1,4,4,NA,NA,3,2,1,3
54274,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,3,4,4,6,4,1,4,1,2,2,4,2,3,1,1,3,3
54275,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,2,5,4,7,8,1,1,2,2,2,3,4,4,2,1,1,3
54278,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,1,NA,2,2,3,3,2,1,4,2,1,4,NA,NA,3,5,1,3
54279,0,0,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,2,4,3,6,2,4,2,4,1,2,2,3,5,3,1,1,3
54280,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,1,3,4,7,7,1,1,1,1,4,4,4,5,1,1,1,3
54281,0,0,2,1,0,0,1,0,0,2,2,2,0,0,0,0,0,2,5,3,3,6,2,2,3,1,3,4,3,3,3,5,1,3
54282,0,0,1,2,0,0,1,0,0,2,2,2,0,0,0,0,0,2,3,5,3,3,3,2,1,2,2,2,5,3,1,1,1,3
54283,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,5,7,3,3,1,1,2,3,NA,NA,1,1,5,3
54285,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,3,6,6,3,2,1,2,4,4,2,4,1,1,2,3
54287,1,1,NA,NA,0,0,NA,1,0,NA,NA,NA,1,1,1,0,0,NA,1,1,7,7,1,1,3,1,4,4,NA,NA,2,1,1,3
54288,0,0,2,3,0,0,2,0,0,2,2,2,0,0,0,0,0,3,3,3,5,5,1,2,1,1,4,4,3,4,1,1,4,3
54290,0,0,2,1,0,0,1,0,0,1,2,2,0,0,0,0,0,2,3,3,5,4,2,1,1,1,4,3,3,2,1,5,1,3
54293,0,0,2,3,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,3,6,3,1,1,2,2,4,4,2,3,2,1,5,3
54294,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,3,3,2,2,3,2,2,3,NA,NA,2,6,1,3
54297,0,0,2,2,0,0,2,0,0,4,3,4,0,1,0,0,0,3,2,4,7,7,3,3,2,2,2,2,2,3,2,1,1,3
54313,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,1,1,6,NA,NA,NA,3,2,4,4,NA,NA,2,NA,NA,4
54315,0,0,1,2,0,0,2,0,1,2,4,2,0,0,0,0,0,2,5,5,5,7,2,1,3,1,4,3,5,5,2,5,1,3
54319,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,4,5,7,7,2,1,1,1,2,4,5,5,1,1,1,2
54323,1,1,NA,NA,1,0,NA,0,1,NA,NA,NA,1,1,0,0,0,NA,3,1,6,7,2,2,3,2,2,2,NA,NA,2,5,1,2
54324,1,1,NA,NA,0,0,NA,0,1,NA,NA,NA,1,0,0,0,1,NA,5,2,7,7,1,1,1,1,1,2,NA,NA,1,1,1,2
54326,0,0,1,1,0,0,2,0,0,1,3,1,0,0,0,0,0,2,2,4,8,7,1,2,2,1,3,3,2,2,2,1,1,3
54330,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,8,7,2,2,1,1,4,4,NA,NA,1,2,1,3
54336,0,0,3,4,0,0,2,0,0,1,4,3,0,0,0,0,0,2,4,3,3,7,3,3,1,2,4,4,4,5,1,5,1,3
54340,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,7,2,2,1,2,4,4,NA,NA,1,5,1,3
54342,0,0,1,5,0,0,1,0,0,4,3,5,0,0,0,0,0,5,5,3,3,NA,4,NA,4,2,1,4,2,3,4,4,NA,3
54347,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,4,4,7,6,1,1,2,2,3,3,5,3,2,5,1,3
54348,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,8,9,2,2,1,1,3,3,NA,NA,1,1,1,3
54354,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,7,7,2,2,2,1,4,4,3,4,2,1,5,3
54355,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,6,7,2,2,4,2,3,2,NA,NA,4,2,1,3
54356,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,1,2,4,6,7,2,2,3,2,4,4,3,4,3,5,1,3
54358,0,0,3,4,0,0,2,0,0,4,3,2,0,0,0,0,0,3,2,3,6,8,3,2,4,2,4,4,2,2,4,2,1,3
54359,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,0,NA,4,1,7,7,1,1,1,1,1,1,NA,NA,1,4,1,2
54361,0,0,3,1,0,0,3,0,0,1,1,2,0,0,0,0,0,4,5,5,7,9,4,4,2,1,2,4,1,1,2,4,1,3
54362,0,0,1,2,0,0,2,0,0,2,3,3,0,0,0,0,0,2,1,3,8,5,3,2,1,2,4,4,4,4,1,1,1,3
54367,0,0,2,3,0,0,4,0,0,1,3,2,0,0,0,0,0,2,3,3,5,2,3,4,4,2,2,4,2,3,4,1,1,3
54369,0,0,2,2,0,0,2,0,0,1,1,1,0,0,0,0,0,3,4,3,9,7,4,4,2,2,4,4,3,3,2,1,5,3
54370,0,0,2,2,0,0,2,0,0,2,1,2,0,0,0,0,0,3,4,4,7,6,2,2,1,2,2,3,4,5,1,1,5,3
54373,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,3,7,6,1,1,2,2,2,2,2,3,2,1,1,3
54378,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,4,1,5,NA,3,NA,1,1,4,4,NA,NA,1,1,NA,3
54380,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,7,7,3,3,1,2,4,4,NA,NA,1,1,1,3
54381,0,0,1,4,0,0,1,0,0,4,4,4,0,0,0,0,0,2,3,3,7,NA,5,NA,4,2,1,2,1,1,3,2,NA,3
54384,0,0,1,1,0,1,2,0,0,1,1,1,0,0,0,0,0,2,5,5,7,8,2,1,5,2,4,4,3,3,4,2,1,3
54386,0,0,1,5,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,5,8,8,1,2,4,2,4,4,1,2,3,2,1,2
54388,0,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,1,1,9,7,1,2,1,2,4,4,NA,NA,1,1,1,2
54390,0,0,2,3,0,0,1,0,0,1,3,1,0,0,0,0,0,1,2,3,7,8,1,1,3,2,4,4,3,4,2,1,1,2
54393,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,1,0,1,NA,1,1,4,7,1,1,5,1,4,4,NA,NA,4,2,1,2
54395,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,3,3,4,7,6,3,4,3,2,4,4,2,3,2,1,1,3
54398,0,0,1,1,0,0,2,0,0,2,2,1,0,0,0,0,0,2,2,4,9,9,1,1,2,1,3,3,2,3,2,2,1,3
54399,0,0,1,3,0,0,2,0,0,1,2,1,0,1,0,0,0,2,3,5,5,6,3,2,4,1,3,3,5,5,3,5,1,3
54400,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,4,7,1,1,3,1,4,4,NA,NA,2,5,1,3
54401,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,8,8,1,1,3,2,4,4,NA,NA,2,1,4,2
54403,0,0,2,1,0,0,2,0,0,2,1,2,0,0,0,0,0,2,3,5,8,8,1,1,2,1,4,4,2,4,2,2,1,2
54404,0,0,2,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,5,3,3,2,2,1,2,2,2,3,3,1,2,1,3
54406,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,7,2,1,1,2,4,4,NA,NA,1,1,1,3
54409,0,0,1,1,0,0,1,0,0,1,3,1,0,0,0,0,0,4,4,5,7,6,3,2,2,1,1,1,1,1,2,1,5,2
54410,0,0,2,3,0,0,3,0,0,2,2,2,0,0,0,0,0,2,3,5,7,5,2,2,2,1,3,3,1,3,3,1,5,3
54412,0,0,1,2,0,0,2,0,0,5,4,5,0,0,0,0,0,2,4,3,7,5,3,2,1,1,4,4,2,3,1,1,1,3
54414,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,7,3,3,1,2,4,4,NA,NA,1,2,1,3
54417,0,0,NA,NA,1,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,1,7,7,1,1,3,2,4,4,NA,NA,2,1,1,3
54418,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,8,7,2,2,3,1,4,4,NA,NA,2,1,1,3
54421,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,8,8,1,1,3,1,4,4,NA,NA,2,1,1,3
54426,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,9,9,1,1,1,1,4,4,NA,NA,1,1,1,3
54427,1,1,5,1,1,1,5,1,1,5,1,5,1,1,1,1,1,1,2,5,2,NA,1,NA,2,1,2,2,2,2,2,1,NA,2
54428,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,5,7,NA,1,NA,1,2,4,4,4,4,1,NA,NA,3
54429,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,7,2,2,1,1,4,4,NA,NA,1,2,1,2
54433,0,0,2,2,0,0,2,0,0,2,2,2,0,0,0,0,0,4,1,3,7,7,1,2,1,1,1,4,3,3,1,1,1,2
54434,0,0,2,3,0,0,2,0,0,1,2,2,0,0,0,0,0,3,3,5,3,2,1,3,2,2,2,1,3,5,2,1,1,3
54442,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,5,7,2,2,3,1,2,4,NA,NA,2,1,1,3
54446,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,3,6,1,1,1,2,4,4,NA,NA,1,1,5,3
54448,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,8,3,2,1,1,4,3,NA,NA,1,1,2,3
54456,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,1,1,9,8,1,1,3,1,2,4,NA,NA,2,1,1,2
54458,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,NA,4,6,NA,NA,NA,4,1,NA,NA,NA,NA,3,NA,NA,4
54460,0,1,2,2,0,1,2,0,1,4,3,3,1,0,0,0,0,2,2,3,7,7,1,3,3,1,3,3,5,5,2,6,1,3
54461,0,0,4,3,0,0,4,0,0,5,4,5,1,0,0,0,0,2,1,3,9,7,2,2,3,1,4,2,3,3,2,1,1,3
54462,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,6,1,2,3,1,4,4,NA,NA,2,1,1,3
54463,0,0,2,4,0,0,2,0,0,5,3,4,1,0,0,0,0,3,2,3,6,6,3,3,4,2,2,2,5,5,3,1,1,3
54465,0,0,2,4,0,0,2,0,0,2,4,2,0,0,0,0,0,3,2,3,8,6,3,3,1,1,4,4,2,2,1,1,1,3
54466,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,1,7,7,2,2,3,2,3,4,NA,NA,2,5,1,3
54469,0,0,1,3,0,0,1,0,0,1,4,1,0,0,0,0,0,1,2,3,5,NA,1,NA,3,2,2,2,3,3,2,1,NA,3
54471,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,7,7,2,2,1,2,4,4,NA,NA,1,1,5,3
54477,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,7,7,2,2,3,1,4,4,NA,NA,2,1,1,3
54480,1,0,5,1,0,0,3,0,1,2,3,2,0,1,1,0,0,3,4,4,7,NA,1,NA,3,1,1,2,NA,NA,2,1,NA,2
54482,0,0,1,3,0,0,2,0,0,4,4,2,0,0,0,0,0,3,2,3,8,8,2,3,3,1,3,2,2,3,2,2,1,3
54484,0,0,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,3,4,3,7,6,1,1,2,2,4,4,2,5,2,1,1,3
54487,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,7,7,2,2,3,1,4,3,NA,NA,2,1,2,3
54489,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,8,8,2,2,3,2,4,4,NA,NA,2,1,1,2
54491,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,1,9,7,2,3,4,2,4,3,NA,NA,3,1,1,3
54492,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,4,8,5,1,1,2,2,4,4,4,5,2,1,5,2
54493,0,0,3,2,0,0,1,0,0,1,3,2,0,0,0,0,0,1,5,3,5,NA,4,NA,1,2,2,4,1,2,1,5,NA,3
54495,0,0,1,3,0,0,3,0,0,1,2,1,0,0,0,0,0,2,2,3,8,5,1,1,5,2,2,2,3,4,4,1,2,2
54503,0,0,1,3,0,0,2,0,0,2,2,2,0,0,0,0,0,1,2,5,6,3,1,1,4,2,2,2,3,3,3,1,1,2
54504,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,5,1,7,7,3,2,1,1,4,4,NA,NA,1,1,1,3
54506,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,8,8,2,1,3,1,4,4,NA,NA,2,2,1,3
54508,0,0,2,3,0,0,1,0,0,3,1,2,0,0,0,0,0,2,2,4,6,8,1,1,4,2,3,3,3,4,4,5,1,3
54510,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,2,7,6,2,2,3,2,3,4,NA,NA,2,2,1,3
54512,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,8,1,1,1,1,2,2,NA,NA,1,1,1,3
54513,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,3,5,7,7,2,1,1,2,4,4,2,2,1,1,1,3
54522,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,7,7,2,2,2,1,2,3,NA,NA,2,2,1,3
54526,0,0,1,2,0,0,1,0,0,1,4,2,0,0,0,0,0,2,5,4,4,NA,NA,NA,3,2,2,2,3,4,2,NA,NA,4
54532,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,5,5,2,1,1,2,4,4,NA,NA,1,1,1,3
54537,0,0,3,3,0,0,2,0,0,5,4,5,0,0,0,0,0,2,1,3,7,7,1,1,1,2,3,4,2,2,1,1,1,2
54539,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,1,1,5,5,1,1,5,1,3,3,NA,NA,4,1,5,3
54541,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,5,8,7,2,2,3,2,4,4,5,5,2,1,1,3
54542,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,3,3,2,1,3,2,2,2,NA,NA,2,5,1,3
54543,0,0,2,3,0,0,2,0,0,2,2,2,1,0,0,0,0,2,1,3,8,7,2,2,1,1,4,NA,5,5,1,6,1,2
54544,1,1,NA,NA,0,0,NA,1,1,NA,NA,NA,1,1,1,0,1,NA,1,1,8,7,2,2,3,2,4,4,NA,NA,2,5,1,2
54546,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,5,5,2,2,2,2,4,4,4,5,2,2,1,3
54549,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,7,8,1,1,1,1,4,4,NA,NA,1,1,1,3
54551,0,0,1,1,0,0,2,0,0,2,2,1,0,0,0,0,0,2,1,5,4,5,1,2,2,1,2,3,2,2,2,5,1,3
54556,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,4,5,7,7,2,2,2,1,4,2,4,5,2,1,1,3
